,booking_count,age_in_days,core_earning,active_days,followers,company tier numerical,college tier numerical,years of experience,# of posts/week,avg engagement per post last 30 days,# of Posts last 30 days,# of Comments last 30 days,# of Reactions last 30 days,gender_score,# of promotional posts,Target
189,34.0,77.0,12667.0,70.0,12237.323418306678,8.0,7.0,5.0851281001771165,1.4915594064222053,127.43181590231674,3.7699675734038065,1.517423039399293,1.445579757045584,1.0,1.3647999568140543,1
190,34.0,63.0,0.0,59.0,10239.0,8.0,7.876734499614713,4.0,0.482758621,15.5,2.0,4.0,0.0,1.0,0.0,0
191,34.0,46.0,0.0,46.0,16880.0,7.0,9.0,6.0,0.736842105,9.666666667,5.0,1.0,0.0,1.0,2.0,0
192,34.0,32.0,30200.0,32.0,4139.0,10.0,10.0,3.0,0.333333333,106.5,0.0,0.0,0.0,1.0,0.0,1
193,33.0,181.0,8000.0,181.0,14458.0,8.0,7.0,1.0,0.233333333,169.0,1.0,3.0,0.0,1.0,0.0,1
194,33.0,399.0,7748.0,399.0,25248.683443143018,10.0,7.563145539829473,3.0,1.3325464221832846,183.81586481896207,2.6980726027614312,1.879746300560101,2.58735249963446,1.0,1.0218488098962712,1
195,33.0,195.0,5467.0,195.0,1348.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
196,33.0,291.0,294.0,291.0,22204.0,10.0,9.0,3.0,0.162790698,158.0,0.0,0.0,0.0,0.0,0.0,1
197,33.0,117.0,1752.0,117.0,12038.771612294311,10.0,7.821994587915415,5.012798454540198,1.014758486705302,98.36816711337111,2.335515132005856,1.0750334235963344,1.239859330608231,1.0,0.8235672338360452,1
198,33.0,282.0,43500.0,282.0,30263.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
199,33.0,234.0,0.0,234.0,378.0,7.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
200,33.0,227.0,10493.0,227.0,7540.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
201,33.0,113.0,1000.0,113.0,12201.234337989648,8.226507542367603,7.822645314486273,5.011395715715873,1.1124272620450417,97.30570258973329,2.431467433781128,1.2132487191099135,1.175180404093183,0.0,0.8708476036905466,1
202,33.0,79.0,0.0,79.0,4669.0,8.0,8.0,2.0,3.266666667,10.71428571,7.0,1.0,7.0,1.0,1.0,0
203,33.0,82.0,6686.0,71.0,3481.0,10.0,8.0,5.0,0.859649123,45.57142857,5.0,3.0,2.0,1.0,1.0,1
204,33.0,30.0,9243.0,27.0,19118.0,8.0,10.0,3.0,3.818181818,61.58333333,12.0,3.0,4.0,1.0,9.0,1
205,32.0,273.0,4974.0,273.0,87566.0,10.0,7.0,14.0,0.466666667,3359.5,2.0,3.0,14.0,1.0,0.0,1
206,32.0,263.0,6121.0,263.0,19928.24950647872,6.0,7.0,4.9684131396899955,1.7072802107192642,151.4329988329112,3.9425408004941787,1.9873578742384044,2.0843532370068756,0.0,1.3431306060633608,1
207,32.0,213.0,15842.0,213.0,9312.0,8.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
208,32.0,64.0,919.0,64.0,26012.0,7.0,7.0,0.0,2.8,188.8333333,6.0,7.0,1.0,1.0,1.0,1
209,32.0,2.0,275.0,2.0,2808.0,10.0,7.0,1.0,1.105263158,69.0,7.0,0.0,7.0,1.0,4.0,1
210,32.0,71.0,14150.0,71.0,29719.0,10.0,7.0,7.0,1.105263158,344.8888889,4.0,1.0,2.0,1.0,0.0,1
211,32.0,110.0,0.0,88.0,3194.0,10.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
212,32.0,100.0,6282.0,95.0,27214.0,8.0,9.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1
213,31.0,376.0,5550.0,376.0,12953.0,10.0,8.0,5.0,0.205882353,87.0,0.0,0.0,3.0,1.0,0.0,1
214,31.0,181.0,6786.0,181.0,74157.0,10.0,8.0,2.0,0.0,0.0,0.0,11.0,10.0,1.0,0.0,1
215,31.0,48.0,0.0,48.0,10067.0,8.0,7.0,2.0,2.545454545,25.625,8.0,5.0,3.0,0.0,5.0,0
216,31.0,201.0,1996.0,131.0,19250.0,7.0,10.0,1.0,6.125,82.42857143,7.0,10.0,7.0,1.0,4.0,1
217,31.0,158.0,8997.0,155.0,4939.0,8.0,7.0,4.0,0.194444444,31.0,0.0,1.0,0.0,1.0,0.0,1
218,31.0,131.0,2291.0,126.0,10158.0,10.0,8.0,7.0,0.368421053,214.6666667,2.0,0.0,2.0,1.0,0.0,1
219,31.0,46.0,1341.0,46.0,4536.0,10.0,8.0,6.0,0.49122807,36.75,1.0,1.0,0.0,1.0,0.0,1
220,31.0,54.0,1500.0,27.0,24194.0,8.0,8.0,5.0,0.614035088,84.8,1.0,0.0,0.0,1.0,1.0,1
221,30.0,356.0,4573.0,356.0,11891.0,9.0,9.0,3.0,0.245614035,156.0,0.0,0.0,0.0,1.0,0.0,1
222,30.0,35.0,0.0,35.0,8012.8608747913695,10.0,7.0,5.0420533337729,1.0059415960670375,72.5186938074183,2.3792237779531433,0.8859884005362783,0.9183636189427469,1.0,0.8070810804446079,0
223,30.0,41.0,2970.0,41.0,137020.0,8.0,7.0,4.0,0.24137931,9876.0,1.0,2.0,7.0,0.0,0.0,1
224,30.0,281.0,23053.0,281.0,22728.185178274398,7.0,6.0,5.041575537686455,1.9260989370020052,209.7212721026303,4.899779086000148,2.299881742317661,2.536973848280595,1.0,1.7304502209767976,1
225,30.0,139.0,333.0,139.0,13709.135137823774,6.0,8.0,4.997387360449363,1.4490032495077232,103.59832799664916,3.430275599119173,1.534888652689599,1.3810443966957364,0.0,1.146628992565399,1
226,30.0,125.0,1988.0,125.0,10793.0,8.0,8.0,10.0,1.228070175,17.9,1.0,0.0,0.0,1.0,1.0,1
227,30.0,96.0,1550.0,82.0,1507.0,10.0,10.0,7.0,0.245614035,5.0,1.0,0.0,0.0,0.0,0.0,1
228,29.0,14.0,0.0,14.0,132708.0,9.0,8.0,2.0,0.233333333,2540.0,1.0,2.0,10.0,1.0,0.0,0
229,29.0,185.0,0.0,185.0,6565.0,8.0,10.0,4.0,2.8,98.66666667,6.0,1.0,7.0,1.0,3.0,0
230,29.0,78.0,600.0,78.0,10321.204340668675,9.0,7.0,5.02574886467812,1.0415449092718871,86.3055236978197,2.2069551747809983,1.0681701740358627,1.0397606286130072,0.0,0.7911313579146606,1
231,29.0,165.0,300.0,165.0,22476.0,8.0,7.0,2.0,10.0,107.8,10.0,0.0,10.0,1.0,10.0,1
232,29.0,166.0,0.0,166.0,844.0,8.0,7.0,14.0,0.245614035,6.0,0.0,0.0,0.0,0.0,0.0,0
233,29.0,153.0,3700.0,153.0,4166.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
234,29.0,182.0,0.0,175.0,12996.0,8.0,7.0,16.0,0.368421053,17.0,2.0,1.0,0.0,1.0,1.0,0
235,29.0,135.0,0.0,91.0,2315.0,10.0,8.0,7.0,0.245614035,14.0,0.0,0.0,0.0,1.0,0.0,0
236,29.0,100.0,12000.0,100.0,9200.0,10.0,6.0,6.0,0.122807018,46.0,0.0,0.0,0.0,1.0,0.0,1
237,29.0,83.0,1260.0,70.0,9845.0,7.0,9.0,3.0,8.909090909,68.21428571,14.0,5.0,9.0,0.0,5.0,1
238,29.0,11.0,0.0,11.0,577.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
239,29.0,25.0,750.0,25.0,7928.0,8.0,7.0,4.0,0.56,30.0,2.0,0.0,1.0,1.0,1.0,1
240,28.0,332.0,4185.0,332.0,7202.0,10.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
241,28.0,238.0,176844.0,216.0,3889.0,7.0,7.0,5.0,3.315789474,10.03703704,8.0,1.0,0.0,1.0,4.0,1
242,28.0,131.0,50.0,131.0,10865.0,8.0,8.0,2.0,2.210526316,60.22222222,14.0,1.0,13.0,1.0,2.0,1
243,28.0,46.0,0.0,46.0,9676.0,8.0,8.0,4.0,0.245614035,63.5,1.0,0.0,0.0,1.0,1.0,0
244,28.0,101.0,10466.0,101.0,12612.343223342225,10.0,8.0,5.06272599008348,1.0241687386275093,123.76918966664199,2.5329225360862777,1.1746860718664593,1.2661186529616775,1.0,0.9529408492734464,1
245,28.0,37.0,6931.0,33.0,3431.0,8.0,7.0,2.0,1.4,261.0,2.0,4.0,1.0,0.0,0.0,1
246,28.0,32.0,0.0,32.0,3533.0,8.0,10.0,5.0,0.122807018,500.0,0.0,0.0,0.0,1.0,0.0,0
247,28.0,47.0,28799.0,47.0,151885.0,10.0,8.0,3.0,2.428571429,1108.823529,15.0,8.0,8.0,1.0,9.0,1
248,27.0,387.0,3640.0,387.0,83968.0,10.0,7.0,5.0,8.75,605.6,5.0,6.0,2.0,1.0,1.0,1
249,27.0,369.0,0.0,351.0,23432.287868964937,8.51671172840475,6.0,4.894723208789381,1.8602836878941547,154.3162781542173,3.802721429920586,2.1373542715380323,2.7495406966274807,1.0,1.3225254966326616,0
250,27.0,298.0,9279.0,298.0,8759.0,8.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1
251,27.0,8.0,800.0,8.0,7085.65311608422,9.0,6.0,5.058752138648101,1.0736305233192363,69.6558209604865,2.356973683384867,0.9494899070255651,0.8106587582500704,0.0,0.8226038181903644,1
252,27.0,71.0,0.0,71.0,3363.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
253,27.0,111.0,136500.0,111.0,31799.59606888327,8.0,9.0,6.0,1.8952106890075864,548.9077057895772,6.878851257093968,3.489545692569177,2.9492353420153963,1.0,3.3218632720117163,1
254,27.0,99.0,13500.0,99.0,13199.149557076287,8.0,7.0,4.0,1.2656690863808158,134.66890060595034,2.9681901393291867,1.4551392908956688,1.3488264036793274,0.0,1.1401141346640096,1
255,26.0,0.0,0.0,0.0,4468.0,10.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
256,26.0,196.0,0.0,176.0,16055.061206096287,8.298646895868693,7.747866136790842,4.97416134322444,1.5614017592726332,115.19142252469832,3.3604632624821695,1.668985129787115,1.8771736177061797,1.0,1.215589294464545,0
257,26.0,167.0,99.0,167.0,2014.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
258,26.0,70.0,6929.0,65.0,11600.0,8.0,8.0,4.0,7.0,168.4444444,9.0,2.0,12.0,0.0,0.0,1
259,26.0,42.0,29000.0,32.0,35714.0,7.0,8.0,4.0,1.75,847.0,4.0,3.0,2.0,1.0,0.0,1
260,26.0,9.0,0.0,9.0,7348.616827953767,8.090673116124213,7.92854861835404,5.055039169442191,1.169237345969443,69.0021754655579,3.034310090737902,1.013779211203863,0.8267870769576857,1.0,0.9942489437314352,0
261,25.0,83.0,0.0,83.0,2671.0,8.0,10.0,10.0,0.170731707,85.0,0.0,0.0,0.0,1.0,0.0,0
262,25.0,347.0,0.0,347.0,3666.0,10.0,7.0,4.0,0.666666667,37.0,2.0,1.0,0.0,1.0,0.0,0
263,25.0,44.0,0.0,44.0,5896.0,9.0,9.0,2.0,2.27027027,104.0833333,11.0,3.0,8.0,1.0,1.0,0
264,25.0,155.0,0.0,155.0,13743.333126371943,8.0,7.0,4.98875778724199,1.4245128250647683,102.91926429882294,3.4333909263334954,1.4346640392127628,1.552197197699329,1.0,1.1043289243438381,0
265,25.0,246.0,3566.0,246.0,3795.0,10.0,10.0,6.0,0.162790698,19.0,0.0,0.0,0.0,1.0,0.0,1
266,25.0,241.0,0.0,241.0,1710.0,8.0,10.0,2.0,0.122807018,25.0,0.0,0.0,0.0,0.0,0.0,0
267,25.0,245.0,3480.0,245.0,14509.0,10.0,7.0,5.0,4.912280702,97.875,20.0,5.0,12.0,0.0,4.0,1
268,25.0,154.0,4465.0,154.0,7346.0,8.0,7.0,3.0,2.625,207.3333333,3.0,1.0,2.0,0.0,2.0,1
269,25.0,94.0,170990.0,76.0,58020.0,8.0,10.0,4.0,1.884615385,1656.142857,7.0,2.0,2.0,1.0,4.0,1
270,25.0,87.0,0.0,83.0,6590.0,8.0,8.0,4.0,4.0,546.5,4.0,4.0,1.0,0.0,0.0,0
271,25.0,77.0,0.0,74.0,8911.0,8.0,7.0,2.0,3.070175439,14.12,23.0,2.0,2.0,1.0,1.0,0
272,25.0,2.0,0.0,2.0,46706.0,10.0,7.0,4.0,0.24137931,297.0,0.0,0.0,0.0,0.0,0.0,0
273,24.0,177.0,1592.0,177.0,5983.0,7.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
274,24.0,377.0,10000.0,377.0,16640.0,8.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
275,24.0,289.0,2333.0,289.0,8124.0,10.0,7.0,1.0,3.5,18.81818182,11.0,9.0,2.0,1.0,1.0,1
276,24.0,239.0,0.0,239.0,17490.126994397346,8.0,7.0,4.950726541564985,1.5087596469739049,122.79286805963805,3.523385472390343,1.6438610703635337,1.92467257276148,1.0,1.1317927230822775,0
277,24.0,109.0,996.0,109.0,12240.973760809475,8.0,9.0,5.014761926898786,1.018139233800762,97.51092312198593,2.2827083477779677,1.178540011799256,1.0749794430466513,0.0,0.8270869883458618,1
278,24.0,138.0,4778.0,134.0,29007.0,8.0,7.0,3.0,1.909090909,566.0,3.0,2.0,2.0,1.0,3.0,1
279,24.0,124.0,0.0,124.0,1510.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
280,24.0,75.0,28976.0,73.0,24378.0,10.0,8.0,3.0,4.666666667,264.7,10.0,5.0,9.0,1.0,3.0,1
281,24.0,130.0,0.0,126.0,17681.0,5.0,7.0,5.0,5.6,36.75,4.0,5.0,1.0,0.0,0.0,0
282,24.0,94.0,0.0,94.0,2004.0,8.0,8.0,3.0,0.122807018,12.0,0.0,0.0,0.0,1.0,0.0,0
283,24.0,104.0,0.0,102.0,4565.0,8.0,8.0,15.0,6.0,79.16666667,6.0,8.0,3.0,0.0,1.0,0
284,24.0,11.0,0.0,11.0,7773.0,10.0,8.0,1.0,0.976744186,111.0,5.0,2.0,3.0,1.0,3.0,0
285,24.0,65.0,0.0,65.0,2502.0,7.0,10.0,8.0,1.842105263,46.73333333,10.0,8.0,2.0,1.0,6.0,0
286,23.0,325.0,2147.0,325.0,1550.0,8.0,9.0,7.0,0.122807018,4.0,0.0,0.0,0.0,1.0,0.0,1
287,23.0,365.0,548.0,365.0,24267.0,9.0,8.0,3.0,0.162790698,78.0,0.0,0.0,0.0,1.0,0.0,1
288,23.0,339.0,0.0,339.0,10708.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
289,23.0,193.0,10.0,189.0,4981.0,10.0,7.0,5.0,1.75,87.88888889,6.0,1.0,3.0,1.0,0.0,0
290,23.0,251.0,5250.0,251.0,5860.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
291,23.0,223.0,2519.0,213.0,25987.0,7.0,8.0,3.0,1.166666667,19.6,5.0,1.0,4.0,1.0,5.0,1
292,23.0,126.0,6983.0,126.0,504239.0,7.0,8.0,1.0,0.318181818,378.0,1.0,0.0,1.0,0.0,1.0,1
293,23.0,136.0,0.0,105.0,17038.0,7.0,7.0,15.0,8.4,56.77777778,18.0,13.0,1.0,1.0,9.0,0
294,23.0,109.0,1384.0,109.0,12758.0,10.0,7.0,2.0,0.245614035,244.5,1.0,1.0,0.0,1.0,1.0,1
295,23.0,88.0,22978.0,88.0,61890.0,8.0,7.0,5.0,4.666666667,1066.5,2.0,2.0,7.0,0.0,0.0,1
296,23.0,65.0,0.0,65.0,8779.0,8.0,7.0,9.0,7.466666667,32.25,16.0,14.0,1.0,0.0,5.0,0
297,22.0,314.0,3950.0,314.0,5635.0,10.0,9.0,5.0,0.21875,29.0,0.0,0.0,2.0,0.0,0.0,1
298,22.0,28.0,2228.0,28.0,74677.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
299,22.0,296.0,681.0,296.0,8930.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
300,22.0,15.0,3950.0,15.0,17821.0,10.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
301,22.0,304.0,3199.0,298.0,12144.0,8.0,7.0,6.0,5.280701754,64.97674419,34.0,16.0,6.0,0.0,11.0,1
302,22.0,197.0,20000.0,194.0,804.0,8.0,7.0,7.0,0.318181818,18.0,1.0,0.0,0.0,1.0,1.0,1
303,22.0,52.0,0.0,52.0,9367.17853164485,8.161272427330072,7.889333296420062,5.036062429188396,1.0445697026356346,79.71095022363373,2.362872291945295,1.058203465447522,0.888942850574236,0.0,0.8276055206681334,0
304,22.0,34.0,0.0,34.0,1118.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
305,22.0,6.0,600.0,6.0,4317.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
306,22.0,44.0,5199.0,38.0,33775.0,1.0,8.0,8.0,10.80701754,8.204545455,40.0,10.0,0.0,1.0,13.0,1
307,22.0,14.0,3185.0,9.0,15946.0,8.0,7.0,3.0,8.166666667,35.71428571,7.0,2.0,6.0,1.0,0.0,1
308,21.0,384.0,51465.0,384.0,31501.20983974498,8.0,7.0,5.132450469564726,1.762893268475042,329.15295502578135,4.452606657785157,2.8009768002555906,3.0993450801779376,0.0,1.8879973209983418,1
309,21.0,315.0,160.0,315.0,3256.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
310,21.0,3.0,0.0,3.0,5225.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
311,21.0,224.0,0.0,224.0,10571.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
312,21.0,5.0,0.0,5.0,6826.482475767188,10.0,8.0,5.057188852167823,0.870039284793557,66.22995378310122,2.1378503842507928,0.7680363885508931,0.7055736328719042,1.0,0.7347525219699129,0
313,21.0,152.0,7680.0,130.0,30373.0,10.0,7.0,6.0,1.689655172,181.7142857,7.0,4.0,4.0,0.0,6.0,1
314,21.0,104.0,9279.0,104.0,12724.732030737905,10.0,9.0,5.056845517093647,0.916045884068718,121.32329018600024,2.291022738176709,1.1174400937903097,1.1846442179240149,1.0,0.8733667109259046,1
315,21.0,129.0,1413.0,65.0,585.0,10.0,7.0,0.0,0.194444444,140.0,0.0,0.0,0.0,1.0,0.0,1
316,21.0,105.0,10131.0,105.0,1386.0,7.0,7.0,3.0,1.596491228,19.30769231,2.0,0.0,0.0,1.0,0.0,1
317,21.0,80.0,2394.0,74.0,4329.0,7.0,8.0,0.0,5.833333333,45.0,5.0,6.0,3.0,1.0,3.0,1
318,21.0,30.0,0.0,30.0,20474.0,5.0,7.0,10.0,1.596491228,47.38461538,9.0,2.0,0.0,1.0,5.0,0
319,21.0,6.0,0.0,6.0,2536.0,10.0,8.0,5.0,0.122807018,112.0,0.0,0.0,0.0,1.0,0.0,0
320,20.0,54.0,0.0,54.0,4973.0,8.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
321,20.0,242.0,2045.0,242.0,14404.0,10.0,6.0,4.0,0.212121212,61.0,0.0,1.0,6.0,1.0,0.0,1
322,20.0,256.0,4550.0,256.0,3885.0,8.0,7.0,9.0,1.473684211,8.5,3.0,0.0,0.0,1.0,1.0,1
323,20.0,233.0,0.0,233.0,6411.0,9.0,9.0,5.0,0.368421053,1399.0,1.0,0.0,0.0,1.0,1.0,0
324,20.0,0.0,0.0,0.0,7069.675810640911,8.096480554191166,7.943148091992469,5.060034892289659,0.995626716548569,67.52550802014292,2.3275183997794997,0.9359511183010214,0.657190636660772,0.0,0.8136920127960946,0
325,20.0,85.0,15480.0,85.0,13018.486757095641,7.0,6.0,5.095831045651077,1.5249909322322355,138.79417921489875,3.7864608633375703,1.636506526180897,1.4417981434144451,0.0,1.3545680445711488,1
326,20.0,14.0,0.0,14.0,7413.0,7.0,8.0,21.0,0.859649123,37.57142857,5.0,0.0,0.0,1.0,0.0,0
327,20.0,15.0,399.0,15.0,6497.0,10.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
328,20.0,82.0,4050.0,79.0,9403.0,10.0,9.0,1.0,1.166666667,570.0,1.0,1.0,0.0,0.0,0.0,1
329,20.0,89.0,200.0,71.0,6395.0,7.0,7.0,9.0,7.0,214.5,2.0,2.0,0.0,1.0,2.0,1
330,20.0,35.0,3084.0,35.0,41385.0,7.0,8.0,5.0,2.96969697,109.7857143,13.0,2.0,3.0,1.0,5.0,1
331,19.0,217.0,0.0,217.0,3615.0,9.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
332,19.0,0.0,0.0,0.0,6955.185591913499,8.089757222626876,7.9436742405197975,5.060224945134865,1.156143310914811,66.91716341003834,3.0276968686202475,0.9960264495701372,0.785133701084623,1.0,0.9838671120716864,0
333,19.0,194.0,750.0,194.0,10266.0,8.0,7.0,2.0,0.245614035,13.0,1.0,0.0,0.0,1.0,0.0,1
334,19.0,46.0,1551.0,46.0,10844.0,10.0,7.0,2.0,2.210526316,226.3888889,12.0,0.0,3.0,1.0,6.0,1
335,19.0,115.0,3743.0,115.0,9354.0,10.0,6.0,14.0,0.466666667,53.5,2.0,4.0,7.0,1.0,0.0,1
336,19.0,130.0,4736.0,108.0,13539.53914908441,10.0,7.8403531031513225,5.028031041849709,1.2749802623769662,113.9990866419418,2.6463619183888056,1.3953494424348951,1.5725614267241412,1.0,1.0582670486033448,1
337,19.0,52.0,0.0,52.0,2275.0,10.0,8.0,3.0,0.122807018,321.0,0.0,0.0,0.0,1.0,0.0,0
338,19.0,68.0,0.0,68.0,10076.391843332643,8.186803879320848,7.875932603884218,5.029249577914255,1.0571170912941064,83.47336120585209,2.373481844699417,1.0976703933845828,0.9594131484639346,0.0,0.8275540560501581,0
339,19.0,0.0,0.0,0.0,2957.0,8.0,7.0,0.0,1.228070175,63.0,1.0,0.0,1.0,1.0,1.0,0
340,19.0,11.0,0.0,11.0,5406.0,9.0,7.9360224691682095,3.0,3.0,22.66666667,3.0,0.0,2.0,1.0,1.0,0
341,19.0,17.0,0.0,17.0,5622.0,9.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
342,18.0,333.0,0.0,333.0,3944.0,7.0,8.0,1.0,1.473684211,21.33333333,9.0,2.0,0.0,1.0,0.0,0
343,18.0,317.0,0.0,317.0,1056.0,10.0,10.0,4.0,0.466666667,4.0,1.0,0.0,0.0,1.0,0.0,0
344,18.0,8.0,0.0,8.0,9251.0,7.0,7.0,2.0,2.227272727,29.14285714,7.0,8.0,0.0,0.0,3.0,0
345,18.0,2.0,0.0,2.0,8077.0,9.0,8.0,2.0,0.875,151.0,1.0,1.0,0.0,1.0,1.0,0
346,18.0,278.0,35195.0,278.0,11399.0,8.0,9.0,3.0,2.210526316,50.55555556,8.0,1.0,3.0,1.0,3.0,1
347,18.0,275.0,600.0,275.0,151428.0,8.0,7.0,4.0,1.75,22.5,2.0,0.0,2.0,1.0,2.0,1
348,18.0,13.0,0.0,13.0,99.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
349,18.0,174.0,0.0,174.0,14647.854216930047,8.318466098183247,7.770320178956099,4.981207887481168,1.3145694089118538,107.71928121777079,3.1454250097773837,1.4090395284581894,1.5588291234042628,1.0,1.0212056713060567,0
350,18.0,26.0,0.0,26.0,3639.0,8.0,6.0,8.0,0.325581395,85.0,1.0,0.0,0.0,1.0,1.0,0
351,18.0,11.0,0.0,7.0,6932.0,9.0,9.0,9.0,2.666666667,56.375,8.0,6.0,0.0,1.0,2.0,0
352,18.0,5.0,1.0,5.0,7176.99871749143,8.097835154663342,7.939545111358711,5.058110469992055,1.1600253754084184,68.09647385328205,3.0310341905176235,1.0084079241317643,0.8071535495131594,1.0,0.9837926816941203,0
353,18.0,70.0,1683.0,70.0,96919.0,7.0,8.0,9.0,0.724137931,1514.666667,3.0,11.0,35.0,1.0,1.0,1
354,18.0,74.0,148481.0,70.0,74957.0,8.0,9.0,3.0,6.140350877,1257.92,45.0,12.0,33.0,1.0,7.0,1
355,18.0,61.0,5211.0,56.0,17607.0,10.0,8.0,2.0,2.8,559.1666667,12.0,8.0,4.0,1.0,1.0,1
356,18.0,39.0,71.0,39.0,8690.14729774678,8.142406563573788,7.905780610905435,5.042976130153388,1.1914281306948997,76.30180244929765,3.055906617413259,1.0901360772864779,0.9592464938102994,1.0,0.9924813861260887,1
357,18.0,49.0,0.0,49.0,9227.0,8.0,7.0,3.0,1.842105263,16.53333333,12.0,0.0,0.0,1.0,3.0,0
358,18.0,37.0,1000.0,37.0,3901.0,8.0,6.0,6.0,2.824561404,43.69565217,5.0,1.0,0.0,1.0,0.0,1
359,18.0,22.0,0.0,20.0,815.0,9.0,10.0,11.0,0.122807018,29.0,0.0,0.0,0.0,1.0,0.0,0
360,17.0,388.0,1483.0,388.0,27841.0,8.0,9.0,7.0,4.052631579,24.09090909,11.0,2.0,6.0,1.0,0.0,1
361,17.0,7.0,398.0,7.0,29941.0,9.0,8.0,3.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,1
362,17.0,131.0,49.0,131.0,821.0,10.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
363,17.0,300.0,500.0,300.0,5150.0,10.0,8.0,0.0,1.4,26.0,1.0,1.0,3.0,1.0,1.0,1
364,17.0,232.0,0.0,232.0,3244.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
365,17.0,188.0,0.0,188.0,5795.0,8.0,7.0,2.0,0.166666667,425.0,0.0,0.0,0.0,1.0,0.0,0
366,17.0,2.0,0.0,2.0,2125.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
367,17.0,55.0,0.0,55.0,855.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
368,17.0,8.0,100.0,8.0,1444.0,8.0,7.943965607369938,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
369,17.0,3.0,0.0,3.0,7089.07336692715,8.09676917282257,7.942417134770981,5.059171503704937,1.1574971623639032,67.6278019066539,3.02957937544546,1.0041623968504947,0.7980136577221608,1.0,0.9821348153215046,0
370,17.0,77.0,276.0,71.0,11818.0,7.0,10.0,3.0,7.0,68.0,4.0,3.0,4.0,1.0,0.0,1
371,17.0,165.0,6550.0,104.0,99148.0,8.0,7.0,1.0,8.75,570.8,5.0,9.0,16.0,1.0,0.0,1
372,17.0,45.0,2204.0,45.0,9379.126887496242,8.165652692959057,7.909523839139446,5.050612669718818,1.0444600164839535,85.43032754445343,2.4161224157674908,1.0795733012847997,0.8839086440330557,0.0,0.8565396061503502,1
373,17.0,117.0,13383.0,82.0,22837.0,9.0,7.0,12.0,0.29787234,372.5,0.0,0.0,0.0,1.0,0.0,1
374,17.0,99.0,2000.0,99.0,12057.0,8.0,7.0,5.0,17.5,176.8,5.0,10.0,13.0,1.0,3.0,1
375,17.0,27.0,1348.0,27.0,1822.0,7.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
376,17.0,13.0,833.0,7.0,3918.0,8.0,10.0,6.0,1.105263158,3.444444444,3.0,0.0,0.0,1.0,1.0,1
